order_id,customer_id,order_date,order_status,channel,coupon_code,order_total
2277,293,2025-09-24 07:16:18,delivered,mobile,,3842.08
2278,859,2026-01-31 14:16:18,returned,store,SAVE20,7894.29
2279,353,2025-09-20 06:55:18,delivered,store,NEW10,9308.19
2280,600,2025-06-17 16:56:18,placed,web,,16449.06
2281,867,2025-05-10 11:11:18,placed,store,,14109.81
2282,300,2025-06-28 23:48:18,shipped,mobile,,706.38
2283,564,2025-12-22 07:32:18,placed,web,NEW10,2276.61
2284,174,2025-10-17 19:52:18,placed,store,SAVE20,11440.19
2285,600,2026-03-29 11:41:18,placed,mobile,FESTIVE5,4465.79
2286,430,2025-08-11 16:02:18,placed,store,FESTIVE5,10762.89
2287,47,2025-06-30 20:02:18,delivered,web,,1429.11
2288,445,2025-08-05 18:40:18,placed,mobile,,2004.59
2289,999,2025-11-21 19:12:18,delivered,store,,1844.15
2290,869,2025-11-06 16:56:18,cancelled,web,SAVE20,10686.81
2291,428,2025-09-14 10:28:18,cancelled,web,,19303.36
2292,617,2026-03-26 06:35:18,placed,web,FESTIVE5,10138.49
2293,338,2025-11-11 20:37:18,cancelled,web,SAVE20,6521.18
2294,63,2025-04-23 22:17:18,returned,web,,16779.2
2295,103,2025-12-30 20:29:18,placed,mobile,,2157.86
2296,89,2025-08-05 10:40:18,cancelled,store,NEW10,11742.74
2297,868,2026-04-07 09:34:18,cancelled,store,NEW10,3399.13
2298,569,2025-05-15 11:35:18,placed,web,,9295.66
2299,325,2026-02-04 21:54:18,delivered,store,SAVE20,19401.11
2300,523,2025-10-08 22:29:18,placed,mobile,SAVE20,12182.89
2301,808,2026-03-06 11:55:18,shipped,mobile,,19418.39
2302,389,2026-02-11 19:35:18,placed,store,SAVE20,2555.61
2303,50,2026-03-07 15:38:18,placed,mobile,SAVE20,6763.63
2304,680,2025-09-05 16:42:18,placed,mobile,,5214.76
2305,172,2025-11-01 08:05:18,delivered,store,FESTIVE5,-17889.74
2306,649,2025-10-11 04:22:18,delivered,web,,9437.58
2307,722,2025-06-05 05:20:18,shipped,mobile,,7930.45
2308,584,2025-06-13 06:50:18,placed,web,,19810.1
2309,349,2025-09-05 23:31:18,cancelled,mobile,SAVE20,7439.28
2310,304,2026-01-31 08:25:18,shipped,web,,3290.03
2311,779,2025-05-16 02:28:18,placed,mobile,,17504.5
2312,680,2026-03-25 11:35:18,cancelled,store,FESTIVE5,2402.39
2313,839,2025-10-03 21:12:18,returned,mobile,SAVE20,5361.4
2314,525,2025-08-31 09:57:18,placed,store,,8301.73
2315,689,2025-11-27 10:22:18,placed,web,NEW10,9539.91
2316,514,2026-02-18 10:31:18,cancelled,store,SAVE20,2972.14
2317,152,2026-01-13 08:18:18,placed,web,,5698.82
2318,160,2025-07-20 07:31:18,returned,store,,-6083.77
2319,95,2026-03-26 14:05:18,shipped,mobile,,16090.17
2320,912,2026-02-21 15:46:18,cancelled,mobile,,788.08
2321,793,2025-11-06 07:33:18,returned,mobile,SAVE20,3461.69
2322,607,2026-02-07 13:03:18,cancelled,mobile,NEW10,12863.22
2323,369,2025-08-07 20:51:18,shipped,mobile,,4957.23
2324,554,2026-04-07 11:52:18,cancelled,web,,5896.43
2325,966,2025-10-29 06:34:18,placed,mobile,SAVE20,15775.54
2326,929,2026-02-25 17:37:18,placed,store,,16037.38
2327,905,2025-05-29 09:18:18,placed,web,,10296.8
2328,625,2025-12-22 13:29:18,placed,mobile,,19630.51
2329,728,2026-04-02 16:39:18,shipped,store,NEW10,13419.16
2330,844,2025-05-11 18:07:18,cancelled,mobile,FESTIVE5,18637.03
2331,842,2025-09-20 18:17:18,placed,mobile,,6598.63
2332,505,2025-10-06 19:17:18,placed,web,,15239.3
2333,917,2026-04-15 00:15:18,returned,store,,1167.01
2334,916,2026-01-26 21:15:18,delivered,mobile,NEW10,7669.79
2335,398,2025-10-28 00:24:18,placed,mobile,FESTIVE5,7550.84
2336,85,2025-09-23 03:44:18,shipped,web,SAVE20,8481.44
2337,307,2025-06-18 20:50:18,placed,web,,605.81
2338,491,2025-09-22 18:14:18,placed,store,,6056.07
2339,793,2025-08-03 08:33:18,delivered,web,,5783.29
2340,762,2026-02-02 05:42:18,placed,store,NEW10,15382.49
2341,466,2025-04-17 09:34:18,placed,mobile,FESTIVE5,5082.69
2342,615,2026-02-19 03:19:18,placed,mobile,FESTIVE5,16947.72
2343,30,2025-10-01 08:00:18,shipped,mobile,NEW10,3410.6
2344,464,2026-03-15 06:05:18,placed,store,SAVE20,12487.54
2345,615,2025-11-17 02:42:18,cancelled,web,FESTIVE5,12872.71
2346,143,2025-07-21 01:39:18,placed,web,SAVE20,12181.0
2347,927,2025-04-26 18:15:18,placed,web,NEW10,9810.38
2348,615,2026-02-03 09:52:18,placed,mobile,,10923.17
2349,927,2026-02-13 02:10:18,placed,web,,7772.5
2350,880,2026-04-13 01:39:18,returned,mobile,NEW10,19429.29
2351,237,2025-06-19 08:21:18,placed,store,FESTIVE5,350.28
2352,429,2026-02-25 16:16:18,placed,store,SAVE20,12931.14
2353,634,2025-12-20 22:15:18,shipped,store,NEW10,240.82
2354,189,2025-04-17 19:12:18,placed,web,,3095.25
2355,386,2025-05-04 05:09:18,shipped,store,,7495.63
2356,317,2026-04-13 14:25:18,shipped,store,SAVE20,4692.71
2357,799,2025-10-20 14:02:18,returned,web,,4839.79
2358,667,2025-05-28 23:24:18,cancelled,store,NEW10,5840.3
2359,452,2025-11-19 06:25:18,placed,store,NEW10,12375.79
2360,362,2026-01-04 16:14:18,delivered,web,NEW10,13467.58
2361,439,2025-09-11 15:26:18,placed,mobile,SAVE20,13244.9
2362,778,2025-09-13 11:45:18,placed,store,SAVE20,11164.73
2363,664,2025-11-01 22:18:18,placed,store,NEW10,15983.64
2364,160,2026-02-07 06:49:18,delivered,mobile,,12596.06
2365,453,2026-04-03 01:13:18,delivered,store,,4249.06
2366,155,2026-01-03 16:22:18,placed,mobile,,3275.18
2367,388,2025-05-24 21:07:18,placed,store,FESTIVE5,8398.88
2368,86,2026-03-04 03:59:18,placed,mobile,SAVE20,627.15
2369,765,2025-12-10 23:00:18,placed,web,,15096.36
2370,714,2026-01-29 06:09:18,delivered,web,SAVE20,5341.13
2371,675,2025-05-29 20:59:18,placed,store,SAVE20,2710.84
2372,988,2025-07-14 15:37:18,placed,store,,4193.77
2373,423,2025-10-21 19:49:18,cancelled,mobile,SAVE20,18403.13
2374,97,2026-02-24 05:11:18,cancelled,mobile,FESTIVE5,3440.62
2375,300,2026-01-11 00:25:18,cancelled,web,FESTIVE5,1459.55
2376,188,2025-11-23 03:31:18,placed,web,,19013.61
2377,402,2025-11-06 01:14:18,shipped,mobile,FESTIVE5,10672.91
2378,603,2025-09-09 08:43:18,placed,store,FESTIVE5,14221.52
2379,23,2025-11-09 00:13:18,placed,web,,11656.17
2380,429,2025-10-30 01:19:18,cancelled,web,SAVE20,16404.78
2381,432,2026-02-09 22:57:18,shipped,mobile,SAVE20,12026.09
2382,328,2025-04-21 13:14:18,shipped,web,FESTIVE5,13759.33
2383,142,2026-03-09 09:17:18,placed,mobile,,-7550.71
2384,151,2026-01-05 03:56:18,shipped,store,,18711.38
2385,748,2025-04-23 13:35:18,cancelled,mobile,,11431.31
2386,141,2025-10-06 09:58:18,shipped,store,,1228.4
2387,236,2025-05-17 18:20:18,placed,mobile,,11198.91
2388,967,2026-02-01 06:41:18,shipped,store,SAVE20,13929.63
2389,716,2025-04-20 05:33:18,placed,mobile,,8123.98
2390,13,2025-09-25 07:27:18,shipped,store,SAVE20,17004.31
2391,828,2025-07-23 00:41:18,placed,web,SAVE20,17688.96
2392,28,2026-03-20 14:10:18,shipped,store,FESTIVE5,2704.7
2393,792,2025-07-11 07:40:18,returned,web,,17012.48
2394,391,2026-04-03 21:43:18,cancelled,store,,12183.99
2395,758,2025-05-24 11:09:18,placed,web,FESTIVE5,12874.28
2396,940,2025-11-19 23:57:18,cancelled,web,NEW10,11333.37
2397,430,2025-11-22 19:08:18,delivered,web,SAVE20,3082.31
2398,782,2026-02-26 18:54:18,placed,web,,19388.64
2399,80,2026-02-19 03:35:18,placed,mobile,FESTIVE5,15784.25
2400,708,2025-04-17 17:50:18,shipped,web,SAVE20,19042.84
2401,591,2025-05-22 14:06:18,placed,mobile,,1549.13
2402,279,2025-12-13 11:31:18,shipped,store,FESTIVE5,1701.79
2403,339,2026-01-07 21:13:18,delivered,mobile,,12985.38
2404,470,2025-11-03 02:21:18,placed,web,,12855.4
2405,413,2025-07-25 03:29:18,placed,web,,16847.74
2406,269,2026-03-28 10:54:18,shipped,web,,15848.13
2407,415,2025-06-08 21:09:18,shipped,store,SAVE20,9777.91
2408,96,2026-02-20 02:20:18,cancelled,mobile,,19559.77
2409,583,2025-06-26 22:01:18,delivered,mobile,FESTIVE5,11667.02
2410,207,2025-05-11 07:43:18,shipped,mobile,NEW10,14444.46
2411,341,2025-07-15 07:30:18,placed,mobile,,10874.55
2412,433,2025-10-29 23:08:18,placed,mobile,SAVE20,7421.97
2413,254,2025-06-22 17:16:18,delivered,store,SAVE20,5789.32
2414,676,2026-02-02 10:24:18,cancelled,store,,6835.99
2415,698,2025-10-27 20:01:18,placed,mobile,,11051.45
2416,214,2026-04-13 07:53:18,placed,store,FESTIVE5,4249.27
2417,474,2026-01-13 22:05:18,placed,store,,16260.16
2418,325,2026-03-10 17:30:18,delivered,store,NEW10,3459.21
2419,531,2025-10-08 04:26:18,placed,web,NEW10,16115.08
2420,196,2026-04-11 19:55:18,shipped,mobile,SAVE20,17742.82
2421,655,2025-08-25 06:18:18,cancelled,web,,15908.49
2422,942,2026-02-15 09:57:18,delivered,mobile,SAVE20,6516.98
2423,493,2025-05-15 20:55:18,placed,web,,1417.27
2424,85,2026-01-31 11:50:18,delivered,store,FESTIVE5,2988.08
2425,298,2025-08-08 06:57:18,delivered,web,FESTIVE5,14829.42
2426,842,2025-04-25 16:25:18,returned,web,,16717.53
2427,925,2025-09-09 10:10:18,shipped,store,,2345.06
2428,625,2025-09-05 02:04:18,placed,mobile,,6060.71
2429,741,2025-05-02 01:20:18,cancelled,web,FESTIVE5,15623.78
2430,630,2025-04-15 02:44:18,placed,mobile,SAVE20,19730.99
2431,730,2025-10-11 07:04:18,shipped,web,,3809.52
2432,594,2026-03-08 05:38:18,returned,store,NEW10,9281.36
2433,292,2025-08-13 16:38:18,shipped,web,FESTIVE5,9958.27
2434,118,2026-03-04 03:51:18,delivered,web,NEW10,1571.01
2435,932,2026-01-28 00:53:18,placed,web,SAVE20,8146.25
2436,735,2025-12-29 16:37:18,delivered,mobile,,9223.14
2437,875,2026-01-01 06:33:18,placed,store,,4298.92
2438,92,2025-06-12 08:47:18,placed,mobile,,11488.66
2439,394,2025-12-11 15:21:18,cancelled,store,,17090.66
2440,246,2026-01-26 12:57:18,placed,mobile,,2946.44
2441,434,2025-10-11 09:04:18,shipped,mobile,,10866.78
2442,911,2025-06-16 08:07:18,shipped,web,FESTIVE5,251.75
2443,706,2025-05-04 16:44:18,placed,mobile,,1182.66
2444,765,2025-10-04 13:33:18,placed,web,,15360.67
2445,844,2026-01-31 21:57:18,placed,store,SAVE20,14646.74
2446,713,2026-01-04 06:33:18,cancelled,store,SAVE20,7751.51
2447,853,2026-01-03 13:48:18,cancelled,web,,946.78
2448,841,2025-06-14 19:38:18,placed,mobile,,-2456.37
2449,964,2025-11-07 20:51:18,placed,store,SAVE20,6851.26
2450,67,2025-10-25 19:57:18,cancelled,web,,13722.27
2451,236,2026-03-21 05:08:18,placed,mobile,,8609.01
2452,428,2025-09-26 08:19:18,cancelled,web,,15819.62
2453,141,2025-05-04 17:26:18,shipped,mobile,,6201.38
2454,715,2025-12-04 22:59:18,placed,mobile,,4561.7
2455,884,2026-03-01 12:31:18,delivered,web,,15639.15
2456,883,2025-06-06 00:22:18,cancelled,store,,12450.93
2457,143,2026-02-25 20:16:18,returned,store,FESTIVE5,2970.63
2458,239,2025-08-16 00:07:18,cancelled,store,NEW10,15197.87
2459,832,2025-08-10 00:23:18,delivered,web,,10005.74
2460,920,2026-02-09 16:20:18,shipped,web,,18551.37
2461,539,2025-05-09 16:31:18,placed,store,,8050.94
2462,656,2026-01-22 22:54:18,shipped,store,SAVE20,3844.69
2463,455,2025-07-25 15:21:18,placed,store,,4055.38
2464,88,2025-09-25 03:43:18,placed,store,,13584.37
2465,991,2025-06-08 13:24:18,placed,store,SAVE20,16206.79
2466,109,2026-02-05 03:32:18,shipped,mobile,,3215.42
2467,618,2025-08-05 01:35:18,placed,web,,7513.28
2468,26,2025-11-04 12:54:18,placed,store,FESTIVE5,2671.01
2469,914,2025-09-29 03:23:18,shipped,web,,1585.43
2470,605,2025-10-17 01:31:18,delivered,store,,8939.74
2471,862,2025-11-08 21:26:18,placed,store,FESTIVE5,-15522.58
2472,618,2026-01-11 05:36:18,shipped,store,SAVE20,10552.49
2473,856,2025-08-07 02:13:18,shipped,web,,4811.71
2474,145,2025-06-18 07:52:18,placed,store,SAVE20,6929.93
2475,660,2025-07-30 01:00:18,shipped,mobile,FESTIVE5,3584.12
2476,24,2025-09-21 16:12:18,shipped,web,SAVE20,3408.61
2477,418,2025-06-10 07:01:18,placed,store,NEW10,7811.95
2478,14,2025-08-02 17:41:18,placed,web,FESTIVE5,15752.83
2479,667,2025-04-17 00:45:18,placed,store,,7396.9
2480,812,2025-05-25 04:52:18,delivered,mobile,,17705.77
2481,827,2025-05-22 05:34:18,placed,store,,7476.08
2482,796,2025-08-05 05:50:18,delivered,store,,15821.92
2483,312,2025-12-07 02:39:18,placed,store,NEW10,5757.61
2484,918,2025-07-07 20:11:18,delivered,mobile,,4132.81
2485,275,2025-07-30 07:03:18,placed,store,SAVE20,13294.74
2486,671,2025-07-09 00:13:18,placed,mobile,,4473.52
2487,850,2025-11-12 21:33:18,placed,web,,16265.8
2488,538,2025-08-17 12:54:18,shipped,store,FESTIVE5,5025.32
2489,667,2025-09-17 18:18:18,placed,store,FESTIVE5,6155.17
2490,747,2025-09-06 18:09:18,placed,store,NEW10,7249.42
2491,810,2025-11-10 03:02:18,placed,store,NEW10,11998.44
2492,411,2025-08-21 08:07:18,delivered,web,,4102.06
2493,777,2025-06-11 07:17:18,placed,mobile,,4700.08
2494,929,2026-02-01 19:33:18,placed,mobile,,12651.94
2495,248,2025-07-02 13:49:18,shipped,mobile,,19857.57
2496,40,2025-05-04 09:09:18,delivered,web,FESTIVE5,19850.65
2497,190,2025-07-02 10:34:18,placed,web,NEW10,2957.53
2498,272,2025-04-29 16:10:18,delivered,web,,12484.72
2499,339,2026-01-09 11:02:18,delivered,web,NEW10,3016.28
2500,590,2026-04-01 04:58:18,placed,mobile,SAVE20,17721.4
2501,153,2025-07-07 00:00:18,delivered,web,,7010.13
2502,537,2025-10-10 22:39:18,shipped,store,,13602.56
2503,351,2026-03-05 05:13:18,delivered,web,,16511.18
2504,599,2025-12-18 03:47:18,placed,store,FESTIVE5,7011.6
2505,774,2025-04-30 06:09:18,shipped,web,,2887.11
2506,866,2026-02-19 00:24:18,placed,mobile,FESTIVE5,7828.37
2507,144,2026-03-01 16:33:18,delivered,mobile,,14439.01
2508,766,2026-01-20 00:37:18,cancelled,web,,769.2
2509,122,2025-07-27 17:25:18,placed,web,,12504.44
2510,585,2025-12-17 11:15:18,delivered,web,NEW10,15843.97
2511,634,2025-06-13 03:49:18,shipped,mobile,NEW10,6353.14
2512,338,2025-06-03 19:19:18,placed,web,,14137.2
2513,234,2025-05-04 10:42:18,returned,web,FESTIVE5,15676.56
2514,544,2025-07-04 21:51:18,placed,mobile,NEW10,13219.9
2515,59,2026-01-31 02:15:18,delivered,mobile,FESTIVE5,7452.1
2516,149,2025-07-06 08:03:18,delivered,web,SAVE20,5255.96
2517,786,2025-10-07 23:29:18,shipped,store,,1465.68
2518,300,2025-06-17 13:06:18,placed,mobile,SAVE20,17926.94
2519,725,2026-01-01 17:34:18,placed,store,FESTIVE5,4655.47
2520,908,2026-03-26 16:12:18,cancelled,store,,9779.42
2521,658,2026-02-20 03:52:18,shipped,store,,2470.91
2522,479,2025-06-10 09:29:18,cancelled,mobile,NEW10,18212.1
2523,166,2025-07-29 10:00:18,shipped,store,,1850.95
2524,516,2025-08-08 06:01:18,shipped,web,NEW10,11955.34
2525,581,2026-03-08 03:25:18,placed,mobile,,15604.68
2526,28,2025-10-14 09:17:18,shipped,mobile,,219.38
2527,355,2025-06-14 14:14:18,delivered,web,FESTIVE5,17295.1
2528,281,2025-11-04 12:53:18,delivered,web,NEW10,2792.46
2529,761,2025-07-23 06:18:18,shipped,store,NEW10,17763.68
2530,318,2025-05-24 01:57:18,placed,store,FESTIVE5,10159.38
2531,407,2026-03-22 06:12:18,delivered,mobile,NEW10,12170.82
2532,211,2025-11-27 00:10:18,delivered,store,FESTIVE5,6092.43
2533,729,2026-01-31 06:03:18,shipped,store,NEW10,1084.14
2534,851,2025-07-07 16:45:18,shipped,web,NEW10,17452.68
2535,250,2025-12-11 05:29:18,placed,store,FESTIVE5,-3361.72
2536,241,2025-07-14 16:18:18,placed,web,SAVE20,824.22
2537,202,2025-04-29 14:49:18,cancelled,store,,10554.84
2538,653,2025-09-17 06:27:18,delivered,web,,11393.74
2539,89,2025-05-17 15:23:18,returned,store,,12084.61
2540,523,2025-06-15 15:34:18,shipped,mobile,,3846.91
2541,363,2026-02-08 11:37:18,delivered,web,NEW10,19337.17
2542,468,2026-02-16 00:38:18,placed,mobile,NEW10,15930.23
2543,859,2025-06-09 03:47:18,placed,mobile,NEW10,10675.91
2544,113,2025-06-20 11:14:18,placed,store,FESTIVE5,7363.78
2545,431,2025-06-08 22:44:18,shipped,mobile,FESTIVE5,7911.81
2546,191,2025-08-26 00:22:18,placed,mobile,,14740.36
2547,705,2025-05-04 21:21:18,shipped,web,,4962.25
2548,110,2026-02-05 14:28:18,delivered,mobile,,10969.28
2549,382,2025-10-10 22:40:18,shipped,web,,16952.13
2550,766,2025-11-20 12:43:18,delivered,web,,13174.48
2551,979,2025-11-18 16:29:18,returned,mobile,FESTIVE5,15791.69
2552,181,2025-08-05 00:40:18,delivered,web,FESTIVE5,19038.28
2553,825,2025-08-24 00:04:18,placed,mobile,SAVE20,12598.95
2554,191,2025-11-14 21:39:18,placed,mobile,,14795.01
2555,946,2025-09-15 05:23:18,placed,mobile,,6401.24
2556,579,2025-09-28 19:21:18,cancelled,web,SAVE20,7672.61
2557,985,2025-12-18 13:52:18,placed,web,,13721.65
2558,234,2025-09-21 14:39:18,delivered,web,FESTIVE5,11617.73
2559,975,2026-01-30 15:15:18,placed,store,SAVE20,9754.57
2560,338,2025-06-13 06:36:18,placed,mobile,NEW10,7666.98
2561,149,2025-06-23 10:48:18,shipped,web,SAVE20,10368.55
2562,128,2025-07-24 07:52:18,placed,web,,13991.16
2563,969,2025-09-21 17:50:18,delivered,mobile,FESTIVE5,13607.47
2564,747,2025-07-22 17:37:18,delivered,mobile,FESTIVE5,11716.38
2565,615,2026-03-17 03:43:18,cancelled,web,NEW10,9908.58
2566,560,2025-09-18 03:27:18,placed,store,NEW10,11147.26
2567,105,2026-04-11 00:49:18,shipped,store,,17112.29
2568,321,2025-09-19 06:47:18,returned,web,NEW10,3529.63
2569,979,2025-10-10 02:25:18,delivered,store,,2246.44
2570,624,2025-09-17 07:22:18,cancelled,store,NEW10,1955.86
2571,217,2025-07-19 15:08:18,shipped,store,,1260.33
2572,971,2026-01-19 15:50:18,placed,web,,16501.3
2573,437,2025-08-06 02:41:18,delivered,store,SAVE20,2475.4
2574,708,2026-01-05 23:55:18,placed,web,NEW10,9510.09
2575,338,2025-11-28 19:51:18,delivered,web,FESTIVE5,13847.09
2576,249,2025-08-14 16:43:18,shipped,store,FESTIVE5,7557.12
2577,516,2025-12-21 03:09:18,shipped,web,,12034.5
2578,777,2026-02-11 09:23:18,cancelled,store,SAVE20,12154.38
2579,933,2025-11-02 03:47:18,shipped,mobile,NEW10,16705.81
2580,189,2025-10-31 19:57:18,cancelled,store,,16892.25
2581,852,2025-12-05 21:58:18,shipped,web,NEW10,16414.23
2582,724,2026-01-09 01:02:18,placed,store,,8024.27
2583,268,2025-10-14 05:47:18,delivered,store,,5183.44
2584,322,2025-09-28 07:04:18,placed,web,NEW10,17916.17
2585,613,2025-09-22 21:11:18,delivered,store,NEW10,13082.12
2586,678,2025-11-10 01:57:18,delivered,store,,2885.1
2587,747,2026-03-29 20:06:18,shipped,web,,2330.7
2588,796,2026-01-09 03:12:18,cancelled,web,,8129.11
2589,899,2025-12-31 07:14:18,shipped,mobile,,769.9
2590,124,2025-08-12 16:39:18,delivered,web,,18413.66
2591,667,2026-01-17 17:43:18,delivered,mobile,NEW10,13829.24
2592,811,2025-12-19 12:27:18,delivered,web,SAVE20,14723.69
2593,316,2026-04-08 09:56:18,shipped,store,FESTIVE5,5945.75
2594,780,2025-07-06 05:44:18,delivered,store,NEW10,3315.37
2595,828,2025-10-09 13:09:18,shipped,mobile,,7150.54
2596,94,2026-02-13 16:06:18,shipped,store,NEW10,19601.52
2597,281,2026-04-10 18:02:18,shipped,web,FESTIVE5,10000.86
2598,553,2025-06-01 15:49:18,cancelled,mobile,NEW10,6534.4
2599,138,2025-11-13 03:48:18,delivered,store,NEW10,10269.7
2600,395,2026-03-07 15:56:18,delivered,web,NEW10,12931.48
2601,328,2025-06-04 05:42:18,delivered,store,SAVE20,897.61
2602,248,2025-08-13 01:08:18,placed,store,,18743.52
2603,178,2026-01-19 19:31:18,placed,store,,2046.76
2604,855,2026-03-12 17:01:18,shipped,web,,13600.78
2605,813,2025-12-18 04:45:18,placed,store,SAVE20,6022.31
2606,690,2026-01-14 21:06:18,placed,mobile,SAVE20,4191.12
2607,530,2025-07-13 18:39:18,returned,mobile,SAVE20,9558.27
2608,981,2025-07-20 01:26:18,cancelled,mobile,,938.19
2609,828,2025-10-12 04:42:18,placed,store,,3696.58
2610,968,2026-02-05 20:32:18,placed,mobile,FESTIVE5,4243.21
2611,23,2025-06-24 02:43:18,returned,store,,18087.72
2612,637,2025-10-05 18:36:18,cancelled,mobile,,17339.45
2613,438,2025-06-10 00:35:18,placed,mobile,,2103.3
2614,415,2025-10-29 12:37:18,shipped,store,,4187.9
2615,607,2025-06-18 03:36:18,placed,store,,4402.88
2616,292,2025-06-06 17:28:18,delivered,store,,8708.05
2617,626,2025-06-23 05:24:18,placed,store,NEW10,9260.01
2618,658,2026-04-04 00:16:18,placed,mobile,,8918.23
2619,27,2025-12-25 21:37:18,delivered,store,,2232.05
2620,850,2025-10-14 00:26:18,delivered,web,,6906.39
2621,518,2025-09-11 13:10:18,placed,mobile,,5992.12
2622,741,2025-05-01 08:40:18,placed,web,FESTIVE5,12291.79
2623,446,2025-06-24 21:33:18,placed,mobile,FESTIVE5,15237.48
2624,344,2025-09-17 23:59:18,delivered,web,,6994.48
2625,845,2025-04-15 13:56:18,placed,web,,8805.74
2626,720,2025-07-14 19:43:18,cancelled,mobile,NEW10,6153.12
2627,134,2025-10-28 11:58:18,delivered,web,,6609.78
2628,503,2025-09-07 14:42:18,delivered,mobile,,19855.78
2629,422,2025-12-08 21:12:18,placed,web,,8262.64
2630,54,2025-05-07 01:41:18,placed,mobile,SAVE20,575.12
2631,23,2026-03-06 09:25:18,shipped,mobile,,6802.58
2632,626,2025-05-18 07:53:18,delivered,store,,17221.16
2633,890,2025-04-17 22:24:18,placed,mobile,,1165.7
2634,336,2025-09-15 09:50:18,cancelled,store,,4469.51
2635,289,2025-12-27 17:15:18,placed,store,,7674.9
2636,251,2025-12-17 10:19:18,placed,web,SAVE20,4602.54
2637,432,2026-02-28 22:08:18,delivered,web,,17679.35
2638,908,2025-08-30 04:36:18,cancelled,mobile,,17745.61
2639,424,2026-02-05 01:38:18,cancelled,mobile,,6400.6
2640,629,2025-07-05 18:22:18,delivered,mobile,,19330.53
2641,628,2025-11-26 16:35:18,delivered,mobile,,14314.67
2642,363,2026-01-07 23:06:18,shipped,mobile,NEW10,19253.6
2643,488,2025-09-27 23:27:18,shipped,mobile,NEW10,5449.74
2644,982,2025-08-13 00:24:18,placed,mobile,,9014.01
2645,91,2026-03-08 03:05:18,shipped,web,,15583.72
2646,603,2026-03-17 12:12:18,delivered,store,FESTIVE5,14821.8
2647,382,2025-09-24 02:07:18,shipped,web,,5951.99
2648,251,2025-07-21 03:12:18,delivered,mobile,SAVE20,6970.74
2649,206,2025-05-04 09:27:18,shipped,web,,13734.06
2650,781,2026-04-09 12:37:18,shipped,store,,1757.89
2651,252,2025-11-08 19:05:18,delivered,mobile,NEW10,1757.56
2652,613,2025-08-01 19:16:18,delivered,mobile,NEW10,1917.92
2653,909,2025-11-03 21:40:18,delivered,mobile,FESTIVE5,8155.5
2654,748,2025-11-09 22:25:18,shipped,web,,12928.16
2655,524,2025-08-08 16:53:18,placed,mobile,,11754.3
2656,667,2025-09-30 19:57:18,placed,store,NEW10,14859.41
2657,378,2025-09-21 03:15:18,shipped,web,,12909.7
2658,736,2026-01-20 15:39:18,delivered,web,,3773.52
2659,509,2025-09-11 03:59:18,placed,mobile,,13672.1
2660,433,2026-01-16 09:49:18,placed,mobile,NEW10,4482.37
2661,398,2025-10-05 12:34:18,shipped,mobile,SAVE20,4421.64
2662,93,2025-12-06 23:07:18,delivered,mobile,SAVE20,5370.77
2663,310,2026-02-09 13:41:18,placed,mobile,FESTIVE5,2241.61
2664,765,2025-05-06 07:55:18,delivered,store,,12973.77
2665,85,2025-07-13 14:10:18,delivered,mobile,,6339.86
2666,509,2025-08-13 04:47:18,placed,web,FESTIVE5,1711.83
2667,9,2026-02-02 02:21:18,placed,mobile,,15494.43
2668,81,2025-10-19 07:14:18,cancelled,store,FESTIVE5,12826.37
2669,501,2025-07-07 18:33:18,placed,store,,1346.14
2670,311,2025-04-18 16:03:18,returned,web,,19588.28
2671,828,2025-07-24 10:29:18,shipped,store,SAVE20,4459.62
2672,875,2026-02-24 19:39:18,placed,store,NEW10,11045.09
2673,43,2026-03-18 07:19:18,placed,mobile,,3943.76
2674,622,2026-01-17 03:55:18,placed,store,,17550.77
2675,763,2025-12-13 12:00:18,shipped,web,SAVE20,1453.62
2676,484,2026-01-07 04:48:18,returned,mobile,,8151.23
2677,86,2025-10-26 17:31:18,placed,web,NEW10,6550.41
2678,61,2025-11-09 04:53:18,shipped,store,NEW10,13500.03
2679,49,2025-06-03 14:27:18,placed,store,FESTIVE5,13340.15
2680,468,2025-09-18 14:00:18,delivered,web,,16044.36
2681,908,2025-11-11 10:03:18,shipped,web,,11902.04
2682,962,2025-06-04 18:36:18,placed,web,,6274.36
2683,633,2026-02-22 13:27:18,returned,store,,7772.42
2684,707,2025-06-04 11:52:18,placed,store,,10623.44
2685,681,2025-12-08 09:02:18,delivered,mobile,,2999.63
2686,948,2026-02-10 09:10:18,placed,mobile,FESTIVE5,18571.84
2687,666,2025-10-01 18:17:18,delivered,web,NEW10,10675.75
2688,509,2025-06-25 15:48:18,delivered,web,FESTIVE5,11460.32
2689,819,2025-05-25 16:54:18,cancelled,store,FESTIVE5,9947.08
2690,565,2025-05-28 23:50:18,delivered,web,SAVE20,804.01
2691,677,2025-08-21 05:18:18,placed,mobile,,2750.59
2692,570,2025-08-21 10:44:18,shipped,web,FESTIVE5,6826.61
2693,831,2026-03-24 03:10:18,returned,store,NEW10,14188.64
2694,647,2025-07-25 01:52:18,delivered,web,FESTIVE5,11137.88
2695,958,2026-01-12 05:53:18,shipped,mobile,FESTIVE5,17750.9
2696,978,2025-09-22 15:15:18,returned,web,,11675.52
2697,86,2025-05-25 21:07:18,shipped,mobile,,7964.42
2698,210,2026-03-28 09:56:18,placed,store,FESTIVE5,8742.02
2699,528,2025-07-02 22:20:18,shipped,store,,14614.5
